"OLD URL (with id)","NEW URL"
node/824,/programs/medical-laboratory-science/curriculum
node/825,/programs/public-health-bs/curriculum
node/826,/programs/health-sciences-health-services-administration/curriculum
node/827,/programs/nursing-rn-to-bsn-online/curriculum
node/828,/programs/human-services/curriculum
node/829,/programs/industrial-technology-degree-online/curriculum
node/830,/programs/occupational-studies-training-specialist/curriculum
node/831,/programs/teacher-preparation-primary-elementary-education/curriculum
node/832,/programs/special-education-general-elementary-licensure/curriculum
node/833,/programs/computer-engineering-bachelor-degree/curriculum
node/834,/news/oduonline-plays-key-role-nasa-partnership
node/835,/programs/mechatronics-systems-engineering-technology-eet/curriculum
node/836,/programs/power-systems-engineering-technology-eet/curriculum
node/837,/programs/communications-systems-engineering-technology-eet/curriculum
node/838,/programs/eet-computer-engineering-technology/curriculum
node/839,/programs/nuclear-engineering-technology/curriculum
node/840,/news/oduonline-multimedia-designer-attends-star-wars-premiere
node/841,/programs/met-manufacturing-systems-mechanical-system-design/curriculum
node/842,/programs/civil-engineering-technology/curriculum
node/844,/news/odu-board-visitors-member-has-history-distance-learning
node/845,/programs/geography-minor
node/846,/news/six-odu-programs-top-100-online-programs-nation
node/847,/programs/political-science-minor
node/848,/programs/leadership-degree-online/curriculum
node/849,/online-experience/how-succeed-portable-media
node/850,/programs/homeland-security-certificate
node/851,/nova-plusodu-content
node/853,/info/mba-ppc-feb-20
node/855,/programs/interdisciplinary-studies-professional-writing/curriculum
node/856,/programs/geography-degree/curriculum
node/857,/programs/political-science-degree/curriculum
node/858,/programs/technology-education/curriculum
node/859,/programs/marketing-education-teaching-degree-online/curriculum
node/860,/programs/cybercrime/curriculum
node/861,/info/mba-2020
node/862,/academics/concurrent-nursing-program
node/863,/vhcc-plusodu-content
node/864,/academics/choose-right-online-bachelor-degree-program
node/866,/vpcc-plusodu-content
node/867,/info/test-content-landing-page
node/868,/online-experience/covid-19-online-shift
node/869,/partners/covid-19-operating-statuses
node/870,/brightpoint-plusodu-content
node/871,/laurel-ridge-plusodu-content
node/872,/reynolds-plusodu-content
node/873,/online-experience/covid-19-online-shift/policies
node/874,/resources/working-adults-parents-can-find-success-oduonline
node/875,/info/April-20-Time-Off
node/876,/info/april-20-parenthood
node/877,/info/April-20-Legacy-Social
node/878,/info/april-20-step-social
node/879,/info/april-20-transfer
node/880,/info/april-20-legacy-online-learning
node/881,/info/april-20-full-support
node/882,/info/april-20-plan-path-your-degree
node/883,/info/april-20-flexible-degrees-busy-parents
node/884,/info/april-20-every-credit
node/885,/zbg
node/886,/resources/how-determine-best-value-online-colleges
node/887,/info/nursing-social-20
node/888,/info/cybersecurity-social-20
node/889,/info/san-diego
node/890,/staff/chrystal-trapani
node/891,/programs/fashion-merchandising/curriculum
node/893,/info/nursing-2-social-20
node/894,/news/odu-vccs-work-group-takes-aim-generation-next-college-education-virginia
node/895,/info/innovations-online-chemistry-courses
node/896,/info/forward
node/897,/info/video-social-20
node/898,/programs/industrial-training-cert
node/899,/programs/communication-masters
node/900,/programs/biology
node/902,/info/august-nursing-social-20
node/903,/test/lp
node/904,/info/august-dh-social-20
node/905,/info/august-transfer-social-20
node/906,/info/august-transfer-social-20-2
node/907,/info/august-grad-social-20
node/908,/info/august-grad-social-20-2
node/910,/programs/entrepreneurship-minor
node/912,/test-related-or-featured-content
node/913,/programs/supply-chain-management-certificate
node/914,/info/metro20
node/915,/staff/emilie-martin
node/916,/staff/eric-cosio
node/917,/geico-associate
node/919,/geico-associate/courses
node/920,/news/oduonline-supports-nasa-summer-program-following-distancing-guidelines
node/921,/news/new-study-discovers-secret-successful-studentprofessor-connections-online-college-classes
node/922,/programs/school-library-practice
node/923,/resources/navy-vet-earns-mpa-online-odu-and-enjoys-second-career-helping-veterans
node/924,/resources/army-vet-graduates-bsba-finance-through-oduonline-excels-business
node/925,/info/militaryfull
node/926,/video/spring-2021-class-launch-pages
node/927,/academics/school-of-cybersecurity-online-programs
node/928,/academics/graduate-school-online-programs
node/929,/programs/test-program-page-elements
node/930,/info/winter-fact-social-20
node/931,/info/online-experience
node/932,/wcc-plusodu-content
node/933,/brcc-plusodu-content
node/934,/cvcc-plusodu-content
node/935,/phcc-plusodu-content
node/936,/pvcc-plusodu-content
node/937,/rcc-plusodu-content
node/938,/academics/linked-bsph-mph
node/939,/info/dec-20-graduate
node/940,/info/dec-20-nursing
node/941,/info/dec-20-computer-science
node/942,/info/dec-20-business
node/943,/info/dec-20-undergrad3
node/944,/info/dec-20-undergrad2
node/945,/mecc-plusodu-content
node/946,/mgcc-plusodu-content
node/947,/gcc-plusodu-content
node/948,/svcc-plusodu-content
node/949,/swcc-plusodu-content
node/950,/nrcc-plusodu-content
node/951,/camp-plusodu-content
node/952,/dcc-plusodu-content
node/953,/yc-plusodu-content
node/954,/oc-plusodu-content
node/955,/pc-plusodu-content
node/956,/svc-plusodu-content
node/957,/vwcc-plusodu-content
node/958,/programs/marketing-education-teacher-licensure-endorsement
node/959,/programs/electrical-computer-engineering-masters-degree/courses
node/960,/info/LM-dec-20-undergrad2
node/961,/info/LM-dec-20-graduate
node/962,/programs/business-analytics-degree
node/963,/programs/business-analytics-minor
node/964,/info/mba-2021
node/965,/resources/online-cybersecurity-degree-job-opportunities
node/966,/programs/biology-minor
node/968,/news/old-dominion-university-announces-partnership-iraqs-cihan-university
node/969,/programs/real-estate-minor
node/970,/news/us-news-ranks-odu-among-best-online-programs-2021
node/971,/programs/occupational-safety-certificate
node/972,/programs/occupational-safety-graduate-certificate
node/976,/info/transferac
node/977,/info/transfera
node/978,/info/transfersat
node/979,/info/transfernm
node/980,/programs/maritime-trade-supply-chain-management
node/985,/info/30plus21
node/987,/programs/economics-minor
node/988,/programs/economics-degree
node/989,/news/old-dominion-university-announces-partnership-geico
node/990,/admissions/monarch-shorts
node/991,/online-experience/career-services
node/992,/info/mvph21
node/993,/info/mvhmsv21
node/994,/info/mvnurse21
node/995,/info/mvcyber21
node/996,/info/mvcj21
node/997,/staff/sarah-camp
node/998,/resources/building-your-future-entrepreneur-online-degree
node/999,/staff/smruti-shah
node/1000,/geico-associate/info-sessions
node/1001,/info/summer-2021
node/1002,/info/mv-teched-21
node/1003,/info/mv-edlead-21
node/1004,/info/mv-mlis-21
node/1005,/info/mv-read-21
node/1006,/info/mv-speced-21
node/1007,/staff/solongo-tsolmon
node/1008,/staff/andy-grizzard
node/1009,/staff/katie-ferrara
node/1010,/resources/find-career-online-supply-chain-management-program
node/1012,/info/metro21
node/1013,/video/summer-2021-class-launch-pages
node/1014,/news/old-dominion-university-hosts-200-virtual-online-education-conference
node/1015,/resources/how-research-online-degree-programs
node/1016,/resources/advice-computer-science-pro-laura-deaner
node/1017,/news/odu-partners-women-defense-greater-hampton-roads-virtual-networking
node/1018,/staff/na-twand-anderson
node/1019,/resources/prepare-start-your-online-college-classes-checklist
node/1020,/resources/top-tips-successful-online-college-students
node/1021,/resources/six-things-do-your-first-day-online-college-classes
node/1022,/staff/hilary-johnson-lutz
node/1023,/staff/christina-shores
node/1024,/mcc-plusodu-content
node/1025,/programs/political-science-degree/curriculum2
node/1026,/partners/education
node/1027,/resources/how-catch-up-if-you-miss-online-college-class
node/1028,/news/oduonline-studio-center-win-telly-award
node/1029,/news/old-dominion-university-international-scholarship-winner-pursue-flooding-solutions
node/1030,/resources/how-stay-ahead-your-online-college-classes
node/1032,/resources/top-questions-ask-enrolling-online-bachelors-degree-program
node/1033,/programs/public-health-mph-online
node/1034,/staff/jenna-ashley
node/1035,/resources/college-essay-completion-checklist
node/1036,/programs/special-education-adapted-curriculum-k-12
node/1037,/info/team-monarch
node/1038,/programs/data-science-analytics-masters
node/1039,/programs/public-health-mph-online/applied-epidemiology-data-analytics
node/1040,/programs/public-health-mph-online/health-behavior-promotion
node/1041,/programs/public-health-mph-online/global-environmental
node/1042,/programs/communication-minor
node/1043,/programs/computer-engineering-minor
node/1044,/programs/environmental-health-minor
node/1045,/programs/media-studies-minor
node/1046,/programs/medical-laboratory-studies-minor
node/1047,/programs/maritime-and-supply-chain-management-minor
node/1048,/programs/impact-technology-minor
node/1049,/resources/oduglobal-advising-experience
node/1050,/resources/key-terms-oduglobal-students
node/1051,/video/fall-2021-class-launch-pages
node/1052,/thank-you-ep
node/1053,/programs/international-business-minor
node/1054,/programs/sociology-minor
node/1055,/news/odu-announces-partnership-maricopa-county-community-college-district
node/1056,/programs/program-page-seo-options-testing
node/1057,/info/boys-state
node/1058,/programs/neonatal-physician-assistant-certificate
node/1059,/news/virginia-critical-teacher-shortage-odu-online-program-working
node/1060,/cost/scholarships
node/1061,/programs/energy-engineering-minor
node/1062,/staff/steve-benton
node/1063,/info/drive
node/1064,/staff/alexandria-pierre-saint
node/1065,/info/nvtc
node/1066,/partners/guild-associate
node/1067,/programs/childrens-rights-minor
node/1068,/programs/fnp-post-professional-cert
node/1069,/info/helping-hand
node/1070,/info/right-fit
node/1071,/ask/oceanography-106n
node/1072,/programs/adult-gerontology-cns-post-msn-certificate
node/1075,/programs/reading-literacy-masters-degree
node/1076,/staff/merene-victor
node/1077,/clone-form-checkbox-test
node/1078,/thank-you-transfer
node/1079,/staff/gaby-magana
node/1081,/ask/stars-stripes
node/1083,/staff/thomas-smith
node/1084,/staff/dakotah-atkinson
node/1085,/staff/ordaz-jeter
node/1086,/staff/dannette-robinson
node/1087,/video/spring-2022-class-launch-pages
node/1088,/info/grad-strategy
node/1089,/ask/stars-stripes-support
node/1090,/ask/stars-stripes-programs
node/1092,/staff/catherine-moss
node/1094,/programs/cyber-risk-management-cert
node/1095,/programs/educational-leadership-phd
node/1096,/staff/john-mcclernan
node/1097,/news/international-oduonline-scholarship-recipient-plans-pursue-civil-engineering
node/1098,/staff/attahir-rabiu
node/1099,/staff/armando-cartagena
node/1100,/staff/mason-cohen
node/1101,/staff/craig-marble
node/1102,/programs/environmental-issues-management-minor
node/1103,/news/oduonline-grad-named-aasl-emerging-leader
node/1104,/resources/why-oduonline-graduate-should-join-odu-alumni-network
node/1105,/resources/online-college-students-guide-university-calendar
node/1106,/staff/lisa-guilford
node/1107,/info/all-about-you
node/1108,/news/oduonline-stands-out-us-news-rankings-veterans
node/1109,/resources/what-online-certificate-and-why-should-i-earn-one
node/1110,/privacy-policy
node/1111,/staff/josephine-de-fayet-de-montjoye
node/1112,/mobile-terms-and-conditions
node/1113,/info/waterside-2022
node/1114,/video/summer-2022-class-launch-pages
node/1115,/programs/teacher-leadership-graduate-certificate
node/1116,/resources/what-can-you-do-online-communication-degree
node/1117,/resources/do-you-need-degree-advance-your-career
node/1118,/resources/what-are-advantages-interdisciplinary-degree
node/1119,/resources/are-online-college-classes-actually-effective
node/1120,/news/oduonline-partners-germanna-community-college-offer-accelerated-online-degree-options
node/1121,/resources/how-do-i-obtain-my-college-transcripts-and-why-would-i-need-them
node/1122,/resources/8-ways-tell-if-earning-online-degree-right-move-you
node/1123,/staff/tarin-kovalik
node/1124,/staff/avantika-mittapally
node/1125,/resources/what-online-bachelor-science-business-administration-degree-should-i-get
node/1126,/resources/how-odu-helps-online-students-every-step-way
node/1127,/staff/miasia-king
node/1128,/programs/manufacturing-engineering-technology-met
node/1129,/news/online-instructor-wins-educator-year-award
node/1130,/staff/adrienne-giles
node/1131,/resources/how-do-you-know-if-youre-ready-apply-college
node/1133,/video/fall-2022-class-launch-pages
node/1134,/staff/kayla-baker
node/1135,/staff/kristin-grant
node/1136,/staff/jay-pinkoski
node/1137,/staff/sandra-lovelace
node/1139,/ask/odu-nationals-2022
node/1140,/staff/nina-rodriguez-gonser
node/1141,/ask/odu-nationals-2022-qr
node/1142,/staff/mandy-hippenstiel
node/1143,/programs/nursing-pmhnp-certificate
node/1144,/staff/andrew-doiron
node/1145,/staff/angelina-boatright
node/1146,/staff/dongli-zhang
node/1147,/staff/dakota-lawson
node/1148,/staff/treelle-tolbert
node/1149,/staff/kadeem-henry
node/1150,/staff/david-e-hunt
node/1151,/news/new-face-distance-learning-old-dominion-university
node/1152,/news/instructional-designer-leads-excellence-oduglobal
node/1153,/staff/adrian-speller
node/1154,/info/right-time-grad-1
node/1155,/info/right-time-grad-2
node/1156,/services-transition
node/1157,/news/janice-hawkins-makes-global-impact-oduglobal
node/1158,/info/all-about-you-v2
node/1159,/resources/what-undergraduate-degree
node/1160,/info/video
node/1161,/email/odunews12-22
node/1162,/video/spring-2023-class-launch-pages
node/1163,/thank-you-team
node/1164,/quick-links
node/1165,/info-graduate-students
node/1166,/info-degree-completion
node/1167,/info/grad-begin-v6
node/1168,/info/grad-begin-v4
node/1169,/info/transfer-finish-v1
node/1170,/staff/allison-rose
node/1171,/staff/elizabeth-howard
node/1172,/staff/shelly-kapetanakis
node/1173,/staff/helen-crompton
node/1174,/news/rachel-jones-2023-whro-emerging-leaders-advisory-board
node/1175,/info/military-video-323
node/1176,/info/degree-comp-video-323
node/1177,/info/graduate-video-323
node/1178,/info/mm23-cyber
node/1179,/info/mm23-train
node/1180,/info/mm23-engtech
node/1181,/academics/campus-change
node/1182,/staff/nikki-harris
node/1183,/staff/tracie-rayford
node/1184,/staff/shawana-ward
